label,trial,commanded_grasp_height_m,pad_offset_vs_com_mm,pad_face_engaged_mm,twist_max_deg,slip_max_mm,a_integral_mps,a_pad_peak_mps2,a_pad_rms_mps2,a_peak_mps2,a_rms_mps2,a_samples,carry_duration_s,engaged_centroid_vs_com_mm,final_z,finger_tip_above_surface_mm,lift_m,measured,model,mu,note,pad_centre_above_surface_mm,pad_dist_drift_mm,pad_lateral_x_mm,pad_separation_mm_mean,pad_separation_mm_range,part_com_above_surface_mm,pick_reported_holding,pick_succeeded,place_err_at_release_m,place_succeeded,plugin_can_fire,predicted_offset_vs_com_mm,q_at_stall_rad,slip_final_mm,slip_rate_mm_per_s,twist_final_deg,usable,v_max_carry_mps,v_max_whole_trial_mps,wall_s,window,z_min_during_carry,z_rest
uncorrected,3,0.03,24.460195989088884,19.289804010911094,0.40481713891162896,0.8148885819773256,0.5677845154907953,0.12029788069485593,0.046786126700250036,0.12030249619060222,0.046789000040444645,1171,12.134999999999991,15.355097994544451,0.025,29.43709703027375,0.11960300000000001,True,probe_part_uncorrected_003,1.0,,49.46019598908891,0.7546140223552982,0.18785743697302681,101.8254223705768,0.5919946999727017,25.00000000000002,True,True,0.00031398407602935984,True,False,24.182958477633264,0.41155901941629874,0.7953826710321472,0.02817240301454831,0.35971517044384116,True,0.1842398987129953,3.3142181717981307,45.0,grasp-to-release,0.624995,0.624999
uncorrected,4,0.03,24.42906801258382,19.323931987416135,27.678400777984244,14.066877728134195,0.7745455265063446,0.12036688435342481,0.04650492797047093,0.27441041707363745,0.06379060504911421,1197,12.141999999999996,15.338034006291933,0.625,29.41692388070072,0.11893399999999998,True,probe_part_uncorrected_004,1.0,,49.42606801258387,5.3405531523867324,0.06244279580358558,101.80237434828175,0.486949229696819,24.997000000000046,True,True,0.009326911653918456,True,False,24.223124397584957,0.4090093806166591,10.571366209198114,1.493374746209165,20.412096456246733,True,0.2108453698799864,0.2108453698799864,44.6,grasp-to-release,0.624997,0.624999
uncorrected,5,0.03,24.477498652613615,19.273501347386393,24.530109920865666,12.795202371713357,1.2577822839777844,0.12064994432331198,0.04699020529956127,0.9398249867258315,0.10348710580695941,1171,12.153999999999996,15.363249326306804,0.625,29.470096110348564,0.11612500000000003,True,probe_part_uncorrected_005,1.0,,49.47649865261361,5.019041164195656,-0.029119515993103473,101.7894601738547,0.47093392410968704,24.998999999999995,True,True,0.009539932546931328,True,False,24.221028323614966,0.4091418988327263,10.618820691989999,0.7556261504377335,19.942535860216108,True,0.20478369075704222,0.20478369075704222,41.4,grasp-to-release,0.624994,0.624999
uncorrected,6,0.03,24.41064939575577,19.343350604244215,27.03876640434312,13.966729588083885,1.008672668238769,0.12005435821808517,0.04825495285925798,0.6433106097784395,0.08280025186658739,1252,12.182000000000016,15.32832469787789,0.625,29.400923805300906,0.11886200000000002,True,probe_part_uncorrected_006,1.0,,49.406649395755785,5.3934848182114195,0.03201039462635835,101.78153018743139,0.3929831250079019,24.996000000000016,True,True,0.009410479265159638,True,False,24.214412686835143,0.40956053757281463,10.654849694335685,1.4334993913873508,20.13261137900023,True,0.24858801258305938,0.24858801258305938,42.2,grasp-to-release,0.624995,0.624999
uncorrected,7,0.03,24.43216287395089,19.302837126049102,29.225610777765045,15.140728527524438,0.7970228621650912,0.12182193796687685,0.04700790687514052,0.34892202668412375,0.0656796754977414,1210,12.134999999999991,15.348581436975449,0.625,29.440096909731817,0.118537,True,probe_part_uncorrected_007,1.0,,49.4471628739509,5.804747077283423,-0.01831210225539115,101.75368750544666,0.4269366920264446,25.015000000000008,True,True,0.009008037355606362,True,False,24.241656519824275,0.40784027441488396,10.387030274070652,1.5158385136518113,19.213631992952642,True,0.21077952524917457,0.21219434819556457,39.9,grasp-to-release,0.625005,0.624999
uncorrected,8,0.03,24.496332380942953,19.259667619056977,3.9851622672847173,2.7030219802314086,0.5790616258395836,0.11903739435451803,0.04542569662341045,0.15284580217508636,0.04776947911562308,1055,12.122000000000014,15.370166190471512,0.625,29.481097006360592,0.118946,True,probe_part_uncorrected_008,1.0,,49.49033238094302,1.8143505647427958,0.04351314715267396,101.8150115304565,0.5259571353475962,24.99400000000007,True,True,0.0016835121027185698,True,False,24.230593335183645,0.40853765324701863,2.7019516447539793,0.22661792326532124,3.8780903893763976,True,0.20113923038550635,0.28223263758565315,38.6,grasp-to-release,0.624994,0.624999
uncorrected,9,0.03,24.44717735855373,19.307822641446283,2.0340659029344703,1.556537901010639,0.5674685448577876,0.1202874773715269,0.046411878289802304,0.12520739061274727,0.04670907439771072,1054,12.149000000000001,15.346088679276857,0.624999,29.43209684872894,0.119278,True,probe_part_uncorrected_009,1.0,,49.44217735855372,1.194582510927546,0.06262757965530552,101.78649300851266,0.35593749464754865,24.99499999999999,True,True,0.0008052055638158333,True,False,24.195159488709297,0.41078222433850936,1.5546057390063084,0.1232629593012767,1.9716885105831004,True,0.18971212401861595,0.28560452488837895,37.7,grasp-to-release,0.624993,0.624999
uncorrected,10,0.03,24.420186480447303,19.310813519552685,27.94834024501034,14.40225082004476,0.9294059465165254,0.12470155949260892,0.04637057533739381,0.4421598075148459,0.07658255986457876,1120,12.135999999999967,15.344593240223658,0.625,29.430924481946285,0.11832100000000001,True,probe_part_uncorrected_010,1.0,,49.43918648044732,5.243744489964257,0.04716195789905564,101.7868108866888,0.4509489400325606,25.019000000000013,True,True,0.009442586139400579,True,False,24.2255688957024,0.4088549081104343,10.653477553244162,1.417402057252901,20.100380227156602,True,0.23322296769923903,0.23322296769923903,37.8,grasp-to-release,0.625019,0.624999
uncorrected,11,0.03,24.470516053736844,19.26448394626314,2.5143453811585235,1.5198998202586211,0.5956951798625945,0.12235294728589932,0.04856943339581774,0.12236739869810861,0.04893175454760929,1018,12.173999999999978,15.367758026868433,0.625,29.47609703271381,0.11895900000000004,True,probe_part_uncorrected_011,1.0,,49.48551605373686,0.8793387646063309,-0.040821575440774804,101.81871637820194,0.2889385649491487,25.015000000000008,True,True,0.0012070277544447908,True,False,24.22067344736912,0.40916434064809576,1.5175013159687356,0.0838840294779597,2.51130771121555,True,0.18449116454689649,0.3031116878516495,36.6,grasp-to-release,0.625015,0.624999
uncorrected,12,0.03,24.43659739425219,19.31440260574782,26.52124794981247,13.463029139600879,1.1452019129488793,0.3279032118108655,0.059175749859886564,0.7644307417073862,0.094496403411905,3750,12.119000000000028,15.34279869712609,0.624999,29.427924039552522,0.11923499999999998,True,probe_part_uncorrected_012,1.0,,49.435597394252184,4.805390820837175,0.04517435820905469,101.80060635739254,0.3889671409481963,24.998999999999995,True,True,0.013375483580042985,True,False,24.24399563727344,0.4076930322355365,11.813384389265607,1.2158244871144777,23.143063629911623,True,0.2002190467101583,0.2324413904544755,139.4,grasp-to-release,0.624998,0.624999
uncorrected,13,0.03,24.417957350276964,19.332042649723014,3.481440822515135,2.647204015579573,0.5893109681751967,0.12035551320864527,0.04817658745243902,0.15627037813924183,0.04868729082742896,971,12.103999999999928,15.333978675138491,0.625,29.413924411670788,0.119367,True,probe_part_uncorrected_013,1.0,,49.417957350276986,1.745321283686522,0.028668155098277026,101.82893145156339,0.4269703514949015,25.00000000000002,True,True,0.001646439188066165,True,False,24.265006010045504,0.40637368287774583,2.646332100539136,0.2157770924455299,3.476524162249562,True,0.1840245103460813,0.21033988806651807,35.0,grasp-to-release,0.624994,0.624999
uncorrected,14,0.03,24.498563111795768,19.25843688820419,29.6215185810372,15.311563419532357,0.7881164470118481,0.12030770726644098,0.047757837806818616,0.3881700963564778,0.06507980569874874,1100,12.110000000000014,15.370781555897905,0.625,29.478924240862405,0.11921900000000007,True,probe_part_uncorrected_014,1.0,,49.49156311179581,5.898715350399414,-0.021865340598559158,101.74961860176809,0.25195744824964095,24.993000000000045,True,True,0.009107311458383284,True,False,24.22034242586186,0.4091852754398745,10.395678732999539,1.5219713625659952,19.282101874954467,True,0.2161750636942159,0.2161750636942159,37.0,grasp-to-release,0.624994,0.624999
